Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
69,tt0067588,2013-03-12,2013-03-12,,Play Misty for Me,https://www.imdb.com/title/tt0067588/,movie,7.0,102,1971,Thriller,23032,1971-10-20,Clint Eastwood
70,tt0075968,2013-03-12,2013-03-12,,The Duellists,https://www.imdb.com/title/tt0075968/,movie,7.5,100,1977,"Drama, War",17574,1977-05-22,Ridley Scott
71,tt0100485,2013-03-12,2013-03-12,,Revenge,https://www.imdb.com/title/tt0100485/,movie,6.2,124,1990,"Action, Crime, Drama, Romance, Thriller",14965,1990-02-16,Tony Scott
72,tt1286130,2013-03-12,2013-03-12,,The Plan,https://www.imdb.com/title/tt1286130/,video,7.1,112,2009,"Action, Adventure, Drama, Romance, Sci-Fi",17315,2009-10-27,Edward James Olmos
73,tt0134154,2013-03-12,2013-03-12,,Ride with the Devil,https://www.imdb.com/title/tt0134154/,movie,6.8,138,1999,"Drama, Romance, War, Western",12207,1999-09-09,Ang Lee
74,tt0075213,2013-03-12,2013-03-12,,The Shootist,https://www.imdb.com/title/tt0075213/,movie,7.7,100,1976,"Drama, Romance, Western",20075,1976-08-11,Don Siegel
75,tt0074452,2013-03-12,2013-03-12,,The Eagle Has Landed,https://www.imdb.com/title/tt0074452/,movie,6.9,135,1976,"Adventure, Drama, Thriller, War",17136,1976-12-25,John Sturges
76,tt0115163,2013-03-12,2013-03-12,,Early Edition,https://www.imdb.com/title/tt0115163/,tvSeries,7.5,41,1996,"Adventure, Comedy, Drama, Fantasy",10488,1996-09-28,
77,tt0362590,2013-03-12,2013-03-12,,Employee of the Month,https://www.imdb.com/title/tt0362590/,movie,6.2,97,2004,"Comedy, Drama",9111,2004-01-17,Mitch Rouse
78,tt0424565,2013-03-12,2013-03-12,,The Wild Parrots of Telegraph Hill,https://www.imdb.com/title/tt0424565/,movie,7.9,83,2003,Documentary,2866,2003-10-09,Judy Irving
79,tt0105089,2013-03-12,2013-03-12,,The Panama Deception,https://www.imdb.com/title/tt0105089/,movie,7.6,91,1992,"Documentary, History, War",961,1992-07-31,Barbara Trent
80,tt1267170,2013-03-12,2013-03-12,,How the Earth Was Made,https://www.imdb.com/title/tt1267170/,tvMovie,8.1,90,2007,Documentary,563,2007-12-16,Peter Chinn
81,tt0064482,2013-03-12,2013-03-12,,In the Year of the Pig,https://www.imdb.com/title/tt0064482/,movie,7.6,103,1968,"Documentary, War",1409,1968-10-25,Emile de Antonio
82,tt1966604,2013-03-12,2013-03-12,,The Imposter,https://www.imdb.com/title/tt1966604/,movie,7.5,99,2012,"Documentary, Biography, Crime",42061,2012-01-23,Bart Layton
83,tt1878805,2013-03-12,2013-03-12,,World Without End,https://www.imdb.com/title/tt1878805/,tvMiniSeries,7.0,374,2012,"Drama, History, Romance, Thriller",7349,2012-09-04,
84,tt1876277,2013-03-12,2013-03-12,,Into the White,https://www.imdb.com/title/tt1876277/,movie,7.2,104,2012,"Action, Biography, Drama, History, War",17909,2012-03-04,Petter Næss
85,tt0799862,2013-03-12,2013-03-12,,Caprica,https://www.imdb.com/title/tt0799862/,tvSeries,7.1,60,2009,"Action, Drama, Sci-Fi",22621,2009-04-21,
86,tt2120152,2013-03-12,2013-03-12,,The Invisible War,https://www.imdb.com/title/tt2120152/,movie,7.6,93,2012,"Documentary, Crime",6338,2012-01-20,Kirby Dick
87,tt1334553,2013-03-12,2013-03-12,,The Perfect Host,https://www.imdb.com/title/tt1334553/,movie,6.8,93,2010,"Comedy, Crime, Thriller",23322,2010-01-31,Nick Tomnay
88,tt1194263,2013-03-12,2013-03-12,,Get Low,https://www.imdb.com/title/tt1194263/,movie,7.1,103,2009,"Drama, Mystery",21019,2009-09-12,Aaron Schneider
89,tt0436295,2013-03-12,2013-03-12,,The Fall of Fujimori,https://www.imdb.com/title/tt0436295/,movie,7.4,83,2005,Documentary,274,2005-01-31,Ellen Perry
90,tt0841030,2013-03-12,2013-03-12,,Icons of Power: Napoleon's Final Battle,https://www.imdb.com/title/tt0841030/,tvMovie,7.6,10,2006,Documentary,36,2006-06-11,Doug Shultz
91,tt1163204,2013-03-12,2013-03-12,,The Campaigns of Napoleon: 1812 - Napoleon's Road to Moscow,https://www.imdb.com/title/tt1163204/,video,6.7,55,2003,Documentary,11,2003-12-31,Chris Gormlie
92,tt1325593,2013-03-12,2013-03-12,,Medal of Honor,https://www.imdb.com/title/tt1325593/,tvMovie,7.9,86,2008,"Documentary, History, War",71,2008-11-05,Roger Sherman
93,tt1566501,2013-03-12,2013-03-12,,For Greater Glory: The True Story of Cristiada,https://www.imdb.com/title/tt1566501/,movie,6.6,145,2012,"Drama, History, War",4186,2012-04-20,Dean Wright
94,tt1193626,2013-03-12,2013-03-12,,Murder by Proxy: How America Went Postal,https://www.imdb.com/title/tt1193626/,movie,6.8,,2010,Documentary,166,2010-12-31,Emil Chiaberi
95,tt1600841,2013-03-12,2013-03-12,,Please Remove Your Shoes,https://www.imdb.com/title/tt1600841/,movie,6.5,89,2010,"Documentary, Biography, History, News",153,2010-07-01,Rob DelGaudio
96,tt0159784,2013-03-12,2013-03-12,,Takedown,https://www.imdb.com/title/tt0159784/,movie,6.3,96,2000,"Biography, Crime, Drama, Thriller",6375,2000-02-02,Joe Chappelle
97,tt0066832,2013-03-12,2013-03-12,,Billy Jack,https://www.imdb.com/title/tt0066832/,movie,6.2,114,1971,"Action, Drama",5145,1971-05-01,Tom Laughlin
98,tt0117293,2013-03-12,2013-03-12,,Paradise Lost: The Child Murders at Robin Hood Hills,https://www.imdb.com/title/tt0117293/,movie,8.3,150,1996,"Documentary, Crime, Drama, Mystery",13648,1996-01-31,"Joe Berlinger, Bruce Sinofsky"
99,tt0030993,2013-03-12,2013-03-12,,You Can't Take It with You,https://www.imdb.com/title/tt0030993/,movie,8.0,126,1938,"Comedy, Drama, Romance",21171,1938-09-01,Frank Capra
100,tt0115418,2013-03-12,2013-03-12,,The West,https://www.imdb.com/title/tt0115418/,tvSeries,8.4,537,1996,"Documentary, History, War",1398,1996-09-15,
101,tt0979263,2013-03-12,2013-03-12,,The Trap: What Happened to Our Dream of Freedom,https://www.imdb.com/title/tt0979263/,tvMiniSeries,8.6,180,2007,Documentary,1565,2007-03-11,
102,tt0118158,2013-03-12,2013-03-12,,White Squall,https://www.imdb.com/title/tt0118158/,movie,6.6,129,1996,"Adventure, Drama",19942,1996-02-02,Ridley Scott
103,tt0296310,2013-03-12,2013-03-12,,The Blue Planet,https://www.imdb.com/title/tt0296310/,tvMiniSeries,8.9,389,2001,Documentary,27302,2001-09-12,
104,tt0392433,2013-03-12,2013-03-12,,Medici: Godfathers of the Renaissance,https://www.imdb.com/title/tt0392433/,tvMiniSeries,8.1,220,2004,"Documentary, Biography, History",376,2004-02-04,
105,tt1561406,2013-03-12,2013-03-12,,Chosin,https://www.imdb.com/title/tt1561406/,movie,8.3,86,2010,"Documentary, History, War",236,2010-09-10,Brian Iglesias
106,tt0925248,2013-03-12,2013-03-12,,In the Shadow of the Moon,https://www.imdb.com/title/tt0925248/,movie,8.1,100,2007,"Documentary, History",6156,2007-01-19,David Sington
107,tt1641653,2013-03-12,2013-03-12,,America: The Story of Us,https://www.imdb.com/title/tt1641653/,tvSeries,7.3,,2010,"Documentary, History",1319,2010-04-25,
108,tt1574503,2013-03-12,2013-03-12,,Generals at War,https://www.imdb.com/title/tt1574503/,tvSeries,7.7,,2009,"Documentary, History, War",103,2009-01-11,
109,tt0765128,2013-03-12,2013-03-12,,Océans,https://www.imdb.com/title/tt0765128/,movie,7.8,104,2009,"Documentary, Drama",8562,2009-10-13,"Jacques Cluzaud, Jacques Perrin"
110,tt0227005,2013-03-12,2013-03-12,,Made,https://www.imdb.com/title/tt0227005/,movie,6.4,95,2001,"Comedy, Crime, Drama, Thriller",16293,2001-07-13,Jon Favreau
111,tt0149624,2013-03-12,2013-03-12,,All the Pretty Horses,https://www.imdb.com/title/tt0149624/,movie,5.8,116,2000,"Drama, Romance, Western",12385,2000-12-25,Billy Bob Thornton
112,tt0096626,2013-03-12,2013-03-12,,The Kids in the Hall,https://www.imdb.com/title/tt0096626/,tvSeries,8.3,25,1988,Comedy,7916,1988-10-16,
113,tt0043194,2013-03-12,2013-03-12,,Dragnet,https://www.imdb.com/title/tt0043194/,tvSeries,7.6,30,1951,"Crime, Drama, Mystery",1560,1951-12-16,
114,tt0071042,2013-03-12,2013-03-12,,The Rockford Files,https://www.imdb.com/title/tt0071042/,tvSeries,8.1,60,1974,"Crime, Drama, Mystery, Thriller",5965,1974-03-27,
115,tt0496191,2013-03-12,2013-03-12,,The Revolution,https://www.imdb.com/title/tt0496191/,tvSeries,8.5,,2006,"History, War",261,2006-12-31,
116,tt1806688,2013-03-12,2013-03-12,,The Pyramid Code,https://www.imdb.com/title/tt1806688/,tvSeries,6.8,45,2009,Documentary,633,2009-01-01,
117,tt1505145,2013-03-12,2013-03-12,,The War on Kids,https://www.imdb.com/title/tt1505145/,movie,7.8,95,2009,Documentary,199,2009-06-01,Cevin Soling
118,tt2639782,2013-03-12,2013-03-12,,Inside the Saudi Kingdom,https://www.imdb.com/title/tt2639782/,tvMovie,6.7,59,2008,Documentary,33,2008-11-08,Lionel Mill
119,tt1780179,2013-03-12,2013-03-12,,Horizon: Deepwater Disaster: The Untold Story,https://www.imdb.com/title/tt1780179/,tvEpisode,7.0,,2010,Documentary,10,2010-11-16,Tristan Quinn
120,tt2331400,2013-03-12,2013-03-12,,Khéops révélée,https://www.imdb.com/title/tt2331400/,movie,6.7,52,2008,Documentary,21,2012-06-22,Florence Tran
121,tt0302361,2013-03-12,2013-03-12,,Bookies,https://www.imdb.com/title/tt0302361/,movie,6.0,88,2003,"Comedy, Crime, Drama, Thriller",2039,2003-01-20,Mark Illsley
122,tt0098769,2013-03-12,2013-03-12,,The Civil War,https://www.imdb.com/title/tt0098769/,tvMiniSeries,9.1,680,1990,"Documentary, History, War",10752,1990-09-23,
123,tt0906873,2013-03-12,2013-03-12,,Dogfights,https://www.imdb.com/title/tt0906873/,tvSeries,8.4,,2005,"Documentary, History, War",512,2005-11-11,
124,tt0318224,2013-03-12,2013-03-12,,Horizon,https://www.imdb.com/title/tt0318224/,tvSeries,8.7,50,1964,Documentary,873,1964-05-02,
126,tt0364930,2013-03-12,2013-03-12,,Aileen: Life and Death of a Serial Killer,https://www.imdb.com/title/tt0364930/,movie,7.1,93,2003,"Documentary, Crime",5942,2003-05-10,"Nick Broomfield, Joan Churchill"
127,tt0165007,2013-03-12,2013-03-12,,Crusade in the Pacific,https://www.imdb.com/title/tt0165007/,tvSeries,7.6,30,1951,"Documentary, History, War",83,1951-12-31,
128,tt0421157,2013-03-12,2013-03-12,,Battlefield Britain,https://www.imdb.com/title/tt0421157/,tvMiniSeries,8.2,60,2004,"Documentary, History, War",138,2004-08-06,
129,tt0416043,2013-03-12,2013-03-12,,Le monde selon Bush,https://www.imdb.com/title/tt0416043/,tvMovie,7.9,90,2004,"Documentary, War",673,2004-05-27,William Karel
130,tt0996994,2013-03-12,2013-03-12,,The War,https://www.imdb.com/title/tt0996994/,tvMiniSeries,9.1,124,2007,"Documentary, History, War",3976,2007-05-22,
131,tt0135095,2013-03-12,2013-03-12,,Life on Earth,https://www.imdb.com/title/tt0135095/,tvSeries,9.1,702,1979,Documentary,2404,1979-01-16,
132,tt0045888,2013-03-12,2013-03-12,,House of Wax,https://www.imdb.com/title/tt0045888/,movie,7.1,88,1953,Horror,14419,1953-04-09,André De Toth
133,tt0119225,2013-03-12,2013-03-12,,Gridlock'd,https://www.imdb.com/title/tt0119225/,movie,7.0,91,1997,"Comedy, Crime, Drama",13682,1997-01-29,Vondie Curtis-Hall
134,tt0047708,2013-03-12,2013-03-12,,Alfred Hitchcock Presents,https://www.imdb.com/title/tt0047708/,tvSeries,8.5,25,1955,"Crime, Drama, Mystery, Thriller",12950,1955-10-02,
135,tt0283775,2013-03-12,2013-03-12,,The Planets,https://www.imdb.com/title/tt0283775/,tvMiniSeries,8.5,390,1999,Documentary,1332,1999-04-29,
136,tt0391588,2013-03-12,2013-03-12,,The Century: America's Time,https://www.imdb.com/title/tt0391588/,tvMiniSeries,8.9,750,1999,Documentary,64,1999-04-12,
137,tt0111931,2013-03-12,2013-03-12,,Crusades,https://www.imdb.com/title/tt0111931/,tvMiniSeries,8.2,200,1995,"Documentary, History, War",455,1995-01-10,
138,tt0899221,2013-03-12,2013-03-12,,Sherman's March,https://www.imdb.com/title/tt0899221/,tvMovie,7.5,,2007,"Documentary, History, War",136,2007-04-22,Rick King
139,tt0229120,2013-03-12,2013-03-12,,D-Day: The Total Story,https://www.imdb.com/title/tt0229120/,tvMovie,7.9,,1994,"Documentary, History, War",72,1994-06-05,Rob Lihani
140,tt0326387,2013-03-12,2013-03-12,,War in the Falklands,https://www.imdb.com/title/tt0326387/,tvMovie,7.8,,2002,"Documentary, History, War",23,,Michael Beckham
141,tt1854226,2013-03-12,2013-03-12,,Wonders of the Universe,https://www.imdb.com/title/tt1854226/,tvMiniSeries,8.9,59,2011,Documentary,3491,2011-03-06,
142,tt0071075,2013-03-12,2013-03-12,,The World at War,https://www.imdb.com/title/tt0071075/,tvSeries,9.2,52,1973,"Documentary, History, War",18153,1973-09-14,
143,tt0255264,2013-03-12,2013-03-12,,Israel: Birth of a Nation,https://www.imdb.com/title/tt0255264/,tvMovie,5.8,100,1996,"Documentary, History, War",91,1996-12-31,Herb Krosney
144,tt0174323,2013-03-12,2013-03-12,,The Ten Thousand Day War,https://www.imdb.com/title/tt0174323/,tvMiniSeries,8.5,52,1980,"Documentary, History, War",212,1980-12-31,
145,tt0115635,2013-03-12,2013-03-12,,The Battle of the Alamo,https://www.imdb.com/title/tt0115635/,tvMovie,7.7,47,1996,"Documentary, History, War",21,1996-03-09,"Nina Gilden Seavey, Paul Wagner"
