Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
96,tt0277434,2013-04-23,2013-04-23,,We Were Soldiers,https://www.imdb.com/title/tt0277434/,movie,7.2,138,2002,"Action, Drama, History, War",120677,2002-02-25,Randall Wallace
97,tt0294357,2013-04-23,2013-04-23,,Beyond Borders,https://www.imdb.com/title/tt0294357/,movie,6.5,127,2003,"Adventure, Drama, Romance, War",25132,2003-10-24,Martin Campbell
98,tt0279111,2013-04-23,2013-04-23,,Gods and Generals,https://www.imdb.com/title/tt0279111/,movie,6.4,219,2003,"Biography, Drama, History, War",14507,2003-02-10,Ron Maxwell
99,tt0325710,2013-04-23,2013-04-23,,The Last Samurai,https://www.imdb.com/title/tt0325710/,movie,7.7,154,2003,"Action, Drama, War",368979,2003-11-22,Edward Zwick
100,tt0311113,2013-04-23,2013-04-23,,Master and Commander: The Far Side of the World,https://www.imdb.com/title/tt0311113/,movie,7.4,138,2003,"Action, Adventure, Drama, History, War",188956,2003-11-14,Peter Weir
101,tt0314353,2013-04-23,2013-04-23,,Tears of the Sun,https://www.imdb.com/title/tt0314353/,movie,6.6,121,2003,"Action, Drama, Thriller, War",106436,2003-03-03,Antoine Fuqua
102,tt0318974,2013-04-23,2013-04-23,,The Alamo,https://www.imdb.com/title/tt0318974/,movie,6.0,137,2004,"Drama, History, War, Western",18549,2004-03-27,John Lee Hancock
103,tt0346491,2013-04-23,2013-04-23,,Alexander,https://www.imdb.com/title/tt0346491/,movie,5.6,175,2004,"Action, Adventure, Biography, Drama, History, Romance, War",154178,2004-11-16,Oliver Stone
104,tt0361596,2013-04-23,2013-04-23,,Fahrenheit 9/11,https://www.imdb.com/title/tt0361596/,movie,7.5,122,2004,"Documentary, Drama, War",122202,2004-05-17,Michael Moore
105,tt0395169,2013-04-23,2013-04-23,,Hotel Rwanda,https://www.imdb.com/title/tt0395169/,movie,8.1,121,2004,"Biography, Drama, History, War",312447,2004-09-11,Terry George
106,tt0349683,2013-04-23,2013-04-23,,King Arthur,https://www.imdb.com/title/tt0349683/,movie,6.3,126,2004,"Action, Adventure, Drama, History, War",151636,2004-06-28,Antoine Fuqua
107,tt0320661,2013-04-23,2013-04-23,,Kingdom of Heaven,https://www.imdb.com/title/tt0320661/,movie,7.2,144,2005,"Action, Adventure, Drama, History, War",249615,2005-05-02,Ridley Scott
108,tt0361089,2013-04-23,2013-04-23,,Valiant,https://www.imdb.com/title/tt0361089/,movie,5.6,76,2005,"Animation, Adventure, Comedy, Family, War",18999,2005-03-20,Gary Chapman
109,tt0457430,2013-04-23,2013-04-23,,El laberinto del fauno,https://www.imdb.com/title/tt0457430/,movie,8.2,118,2006,"Drama, Fantasy, War",569985,2006-05-27,Guillermo del Toro
110,tt0416449,2013-04-23,2013-04-23,,300,https://www.imdb.com/title/tt0416449/,movie,7.7,117,2006,"Action, Fantasy, War",689626,2006-12-09,Zack Snyder
111,tt0783233,2013-04-23,2013-04-23,,Atonement,https://www.imdb.com/title/tt0783233/,movie,7.8,123,2007,"Drama, Mystery, Romance, War",227652,2007-08-28,Joe Wright
112,tt0462396,2013-04-23,2013-04-23,,The Last Legion,https://www.imdb.com/title/tt0462396/,movie,5.4,101,2007,"Action, Adventure, War",32586,2007-04-19,Doug Lefler
113,tt0829459,2013-04-23,2013-04-23,,A Mighty Heart,https://www.imdb.com/title/tt0829459/,movie,6.7,108,2007,"Biography, Drama, History, Thriller, War",25778,2007-05-21,Michael Winterbottom
114,tt0446013,2013-04-23,2013-04-23,,Pathfinder,https://www.imdb.com/title/tt0446013/,movie,5.4,99,2007,"Action, Adventure, Drama, Thriller",40753,2007-01-11,Marcus Nispel
115,tt0455824,2013-04-23,2013-04-23,,Australia,https://www.imdb.com/title/tt0455824/,movie,6.6,165,2008,"Adventure, Comedy, Drama, Romance, War, Western",113496,2008-11-18,Baz Luhrmann
116,tt0914798,2013-04-23,2013-04-23,,The Boy in the Striped Pyjamas,https://www.imdb.com/title/tt0914798/,movie,7.8,94,2008,"Drama, War",169504,2008-08-28,Mark Herman
117,tt1073498,2013-04-23,2013-04-23,,Meet the Spartans,https://www.imdb.com/title/tt1073498/,movie,2.8,86,2008,Comedy,97225,2008-01-24,"Jason Friedberg, Aaron Seltzer"
118,tt0462499,2013-04-23,2013-04-23,,Rambo,https://www.imdb.com/title/tt0462499/,movie,7.0,92,2008,"Action, Thriller, War",201251,2008-01-23,Sylvester Stallone
119,tt0858486,2013-04-23,2013-04-23,,Terra,https://www.imdb.com/title/tt0858486/,movie,6.6,85,2007,"Animation, Action, Adventure, Sci-Fi, Thriller",10859,2007-09-08,Aristomenis Tsirbas
120,tt0765010,2013-04-23,2013-04-23,,Brothers,https://www.imdb.com/title/tt0765010/,movie,7.1,105,2009,"Drama, War",102718,2009-11-22,Jim Sheridan
121,tt1234548,2013-04-23,2013-04-23,,The Men Who Stare at Goats,https://www.imdb.com/title/tt1234548/,movie,6.2,94,2009,"Comedy, War",120974,2009-09-08,Grant Heslov
122,tt0989757,2013-04-23,2013-04-23,,Dear John,https://www.imdb.com/title/tt0989757/,movie,6.3,108,2010,"Drama, Romance, War",128128,2010-01-24,Lasse Hallström
123,tt1440129,2013-04-23,2013-04-23,,Battleship,https://www.imdb.com/title/tt1440129/,movie,5.8,131,2012,"Action, Adventure, Sci-Fi, Thriller",224861,2012-04-03,Peter Berg
124,tt1566501,2013-04-23,2013-04-23,,For Greater Glory: The True Story of Cristiada,https://www.imdb.com/title/tt1566501/,movie,6.6,145,2012,"Drama, History, War",4186,2012-04-20,Dean Wright
125,tt0485985,2013-04-23,2013-04-23,,Red Tails,https://www.imdb.com/title/tt0485985/,movie,5.9,125,2012,"Action, Adventure, Drama, History, War",31758,2012-01-20,Anthony Hemingway
126,tt0061578,2013-04-23,2013-04-23,,The Dirty Dozen,https://www.imdb.com/title/tt0061578/,movie,7.8,150,1967,"Action, Adventure, War",61585,1967-06-15,Robert Aldrich
127,tt0065207,2013-04-23,2013-04-23,,Where Eagles Dare,https://www.imdb.com/title/tt0065207/,movie,7.7,158,1968,"Action, Adventure, War",47318,1968-12-21,Brian G. Hutton
128,tt0064072,2013-04-23,2013-04-23,,Battle of Britain,https://www.imdb.com/title/tt0064072/,movie,7.0,132,1969,"Action, Drama, History, War",18881,1969-09-15,Guy Hamilton
129,tt0058947,2013-04-23,2013-04-23,,Battle of the Bulge,https://www.imdb.com/title/tt0058947/,movie,6.8,167,1965,"Drama, History, War",13338,1965-12-16,Ken Annakin
