Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
146,tt0113305,2013-04-23,2013-04-23,,Higher Learning,https://www.imdb.com/title/tt0113305/,movie,6.5,127,1995,"Crime, Drama, Romance, Sport, Thriller",16760,1995-01-11,John Singleton
147,tt0116000,2013-04-23,2013-04-23,,D3: The Mighty Ducks,https://www.imdb.com/title/tt0116000/,movie,5.4,104,1996,"Action, Comedy, Drama, Family, Sport",22469,1996-10-04,Robert Lieberman
148,tt0116277,2013-04-23,2013-04-23,,The Fan,https://www.imdb.com/title/tt0116277/,movie,5.8,116,1996,"Action, Drama, Sport, Thriller",43322,1996-08-12,Tony Scott
149,tt0246894,2013-04-23,2013-04-23,,Rollerball,https://www.imdb.com/title/tt0246894/,movie,3.0,98,2002,"Action, Sci-Fi, Sport",24297,2002-02-08,John McTiernan
150,tt0338077,2013-04-23,2013-04-23,,Grind,https://www.imdb.com/title/tt0338077/,movie,6.0,105,2003,"Adventure, Comedy, Sport",11226,2003-08-13,Casey La Scala
151,tt0790804,2013-04-23,2013-04-23,,The Comebacks,https://www.imdb.com/title/tt0790804/,movie,4.2,84,2007,"Comedy, Sport",10663,2007-10-19,Tom Brady
152,tt0118760,2013-04-23,2013-04-23,,The Boxer,https://www.imdb.com/title/tt0118760/,movie,7.1,113,1997,"Drama, Romance, Sport",17147,1997-12-31,Jim Sheridan
153,tt0073631,2013-04-23,2013-04-23,,Rollerball,https://www.imdb.com/title/tt0073631/,movie,6.6,125,1975,"Action, Sci-Fi, Sport",20382,1975-06-25,Norman Jewison
154,tt0110363,2013-04-23,2013-04-23,,Little Big League,https://www.imdb.com/title/tt0110363/,movie,6.1,119,1994,"Comedy, Family, Sport",8959,1994-06-29,Andrew Scheinman
155,tt0180734,2013-04-23,2013-04-23,,Hard Ball,https://www.imdb.com/title/tt0180734/,movie,6.4,106,2001,"Drama, Sport",26135,2001-09-10,Brian Robbins
156,tt0376105,2013-04-23,2013-04-23,,Racing Stripes,https://www.imdb.com/title/tt0376105/,movie,5.2,102,2005,"Adventure, Comedy, Drama, Family, Sport",14672,2005-01-06,Frederik Du Chau
157,tt0419984,2013-04-23,2013-04-23,,Mr. Woodcock,https://www.imdb.com/title/tt0419984/,movie,5.2,87,2007,"Comedy, Romance, Sport",33732,2007-09-14,Craig Gillespie
158,tt0085154,2013-04-23,2013-04-23,,All the Right Moves,https://www.imdb.com/title/tt0085154/,movie,5.9,91,1983,"Drama, Romance, Sport",14430,1983-09-23,Michael Chapman
159,tt0134618,2013-04-23,2013-04-23,,"Mystery, Alaska",https://www.imdb.com/title/tt0134618/,movie,6.7,119,1999,"Comedy, Drama, Sport",24323,1999-10-01,Jay Roach
160,tt0234829,2013-04-23,2013-04-23,,Summer Catch,https://www.imdb.com/title/tt0234829/,movie,5.0,108,2001,"Comedy, Drama, Romance, Sport",14537,2001-08-22,Michael Tollin
161,tt0403016,2013-04-23,2013-04-23,,Supercross,https://www.imdb.com/title/tt0403016/,movie,4.2,80,2005,"Action, Drama, Romance, Sport",4223,2005-08-15,Steve Boyum
162,tt0430779,2013-04-23,2013-04-23,,Everyone's Hero,https://www.imdb.com/title/tt0430779/,movie,5.8,87,2006,"Animation, Adventure, Comedy, Family, Sport",7279,2006-09-15,"Christopher Reeve, Daniel St. Pierre, Colin Brady"
163,tt0416185,2013-04-23,2013-04-23,,Resurrecting the Champ,https://www.imdb.com/title/tt0416185/,movie,6.7,112,2007,"Drama, Sport",19598,2007-01-20,Rod Lurie
164,tt1125929,2013-04-23,2013-04-23,,Love Ranch,https://www.imdb.com/title/tt1125929/,movie,5.6,117,2010,"Biography, Comedy, Drama, Romance, Sport",2737,2010-06-30,Taylor Hackford
165,tt0102202,2013-04-23,2013-04-23,,Kickboxer 2: The Road Back,https://www.imdb.com/title/tt0102202/,movie,4.5,89,1991,"Action, Sport",4948,1991-02-01,Albert Pyun
166,tt1781827,2013-04-23,2013-04-23,,Hands of Stone,https://www.imdb.com/title/tt1781827/,movie,6.6,111,2016,"Action, Biography, Drama, Sport",12786,2016-05-16,Jonathan Jakubowicz
167,tt0076578,2013-04-23,2013-04-23,,Pumping Iron,https://www.imdb.com/title/tt0076578/,movie,7.4,86,1977,"Documentary, Sport",19893,1977-01-18,"Robert Fiore, George Butler"
168,tt0092272,2013-04-23,2013-04-23,,Youngblood,https://www.imdb.com/title/tt0092272/,movie,6.1,110,1986,"Drama, Romance, Sport",11317,1986-01-31,Peter Markle
169,tt0106233,2013-04-23,2013-04-23,,Airborne,https://www.imdb.com/title/tt0106233/,movie,6.2,91,1993,"Adventure, Comedy, Sport",5862,1993-09-17,Rob Bowman
170,tt0107889,2013-04-23,2013-04-23,,The Program,https://www.imdb.com/title/tt0107889/,movie,6.4,112,1993,"Action, Drama, Romance, Sport",8410,1993-09-24,David S. Ward
171,tt0196857,2013-04-23,2013-04-23,,Play It to the Bone,https://www.imdb.com/title/tt0196857/,movie,5.4,124,1999,"Comedy, Drama, Sport",11029,1999-12-25,Ron Shelton
172,tt0156812,2013-04-23,2013-04-23,,My Dog Skip,https://www.imdb.com/title/tt0156812/,movie,7.1,95,2000,"Comedy, Drama, Family, Sport",18290,2000-01-08,Jay Russell
173,tt0376108,2013-04-23,2013-04-23,,Rebound,https://www.imdb.com/title/tt0376108/,movie,5.2,86,2005,"Comedy, Family, Sport",11720,2005-07-01,Steve Carr
174,tt1563704,2013-04-23,2013-04-23,,Legendary,https://www.imdb.com/title/tt1563704/,movie,6.2,107,2010,"Drama, Sport",4707,2010-09-09,Mel Damski
175,tt0473102,2013-04-23,2013-04-23,,The Perfect Game,https://www.imdb.com/title/tt0473102/,movie,7.0,118,2009,"Comedy, Drama, Family, Sport",3043,2009-03-21,William Dear
176,tt0453453,2013-04-23,2013-04-23,,Beer League,https://www.imdb.com/title/tt0453453/,movie,6.0,86,2006,"Comedy, Sport",7437,2006-09-15,Frank Sebastiano
177,tt1191113,2013-04-23,2013-04-23,,Fab Five: The Texas Cheerleader Scandal,https://www.imdb.com/title/tt1191113/,tvMovie,6.0,88,2008,"Biography, Drama, Sport",2231,2008-08-02,Tom McLoughlin
178,tt0118570,2013-04-23,2013-04-23,,Air Bud,https://www.imdb.com/title/tt0118570/,movie,5.2,98,1997,"Comedy, Drama, Family, Sport",15125,1997-08-01,Charles Martin Smith
179,tt0281373,2013-04-23,2013-04-23,,Snow Dogs,https://www.imdb.com/title/tt0281373/,movie,5.1,99,2002,"Adventure, Comedy, Family, Sport",23492,2002-01-18,Brian Levant
180,tt0418647,2013-04-23,2013-04-23,,Dreamer: Inspired by a True Story,https://www.imdb.com/title/tt0418647/,movie,6.9,106,2005,"Drama, Family, Sport",11369,2005-09-10,John Gatins
181,tt0785077,2013-04-23,2013-04-23,,Who's Your Caddy?,https://www.imdb.com/title/tt0785077/,movie,2.1,93,2007,"Comedy, Sport",14294,2007-07-23,Don Michael Paul
182,tt1263800,2013-04-23,2013-04-23,,Hole in One,https://www.imdb.com/title/tt1263800/,movie,3.0,100,2009,"Comedy, Sport",3073,2009-09-09,Drew Ann Rosenberg
183,tt0250934,2013-04-23,2013-04-23,,61*,https://www.imdb.com/title/tt0250934/,tvMovie,7.8,129,2001,"Biography, Drama, History, Sport",12888,2001-04-28,Billy Crystal
184,tt0101268,2013-04-23,2013-04-23,,Across the Tracks,https://www.imdb.com/title/tt0101268/,movie,5.8,100,1990,"Drama, Sport",1949,1990-04-28,Sandy Tung
185,tt0095082,2013-04-23,2013-04-23,,Eight Men Out,https://www.imdb.com/title/tt0095082/,movie,7.3,119,1988,"Drama, History, Sport",17134,1988-09-02,John Sayles
186,tt0083284,2013-04-23,2013-04-23,,Victory,https://www.imdb.com/title/tt0083284/,movie,6.6,116,1981,"Drama, Sport, War",25042,1981-07-07,John Huston
187,tt0077663,2013-04-23,2013-04-23,,Heaven Can Wait,https://www.imdb.com/title/tt0077663/,movie,6.9,101,1978,"Comedy, Fantasy, Romance, Sport",16861,1978-06-28,"Warren Beatty, Buck Henry"
188,tt0078950,2013-04-23,2013-04-23,,The Champ,https://www.imdb.com/title/tt0078950/,movie,6.8,121,1979,"Drama, Sport",7193,1979-03-20,Franco Zeffirelli
189,tt0078872,2013-04-23,2013-04-23,,The Black Stallion,https://www.imdb.com/title/tt0078872/,movie,7.4,118,1979,"Adventure, Family, Sport",10573,1979-10-13,Carroll Ballard
190,tt0096913,2013-04-23,2013-04-23,,Best of the Best,https://www.imdb.com/title/tt0096913/,movie,6.4,97,1989,"Action, Drama, Sport, Thriller",11059,1989-11-10,Robert Radler
191,tt0120742,2013-04-23,2013-04-23,,Major League: Back to the Minors,https://www.imdb.com/title/tt0120742/,movie,4.6,100,1998,"Comedy, Sport",6604,1998-04-17,John Warren
192,tt0217756,2013-04-23,2013-04-23,,Ready to Rumble,https://www.imdb.com/title/tt0217756/,movie,5.4,107,2000,"Comedy, Sport",12886,2000-04-05,Brian Robbins
193,tt0312329,2013-04-23,2013-04-23,,Against the Ropes,https://www.imdb.com/title/tt0312329/,movie,5.3,110,2004,"Biography, Drama, Romance, Sport",6428,2004-02-20,Charles S. Dutton
194,tt0339412,2013-04-23,2013-04-23,,Mr 3000,https://www.imdb.com/title/tt0339412/,movie,5.5,104,2004,"Comedy, Drama, Romance, Sport",13300,2004-09-08,Charles Stone III
195,tt1091751,2013-04-23,2013-04-23,,The Longshots,https://www.imdb.com/title/tt1091751/,movie,5.3,94,2008,"Biography, Comedy, Drama, Family, Sport",3571,2008-08-22,Fred Durst
196,tt0162212,2013-04-23,2013-04-23,,Brink!,https://www.imdb.com/title/tt0162212/,tvMovie,7.2,99,1998,"Drama, Family, Sport",4861,1998-08-29,Greg Beeman
197,tt0104609,2013-04-23,2013-04-23,,Kickboxer 3: The Art of War,https://www.imdb.com/title/tt0104609/,movie,4.0,92,1992,"Action, Sport, Thriller",2716,1992-09-04,Rick King
198,tt0088708,2013-04-23,2013-04-23,,American Ninja,https://www.imdb.com/title/tt0088708/,movie,5.4,95,1985,"Action, Adventure, Romance",12508,1985-08-30,Sam Firstenberg
199,tt0104346,2013-04-23,2013-04-23,,Gladiator,https://www.imdb.com/title/tt0104346/,movie,6.5,101,1992,"Action, Drama, Sport",7493,1992-03-06,Rowdy Herrington
200,tt0109305,2013-04-23,2013-04-23,,Blue Chips,https://www.imdb.com/title/tt0109305/,movie,6.1,108,1994,"Drama, Sport",11044,1994-02-18,William Friedkin
201,tt0274636,2013-04-23,2013-04-23,,The Luck of the Irish,https://www.imdb.com/title/tt0274636/,tvMovie,6.3,86,2001,"Adventure, Comedy, Drama, Family, Fantasy, Sport",5767,2001-03-09,Paul Hoen
202,tt0067334,2013-04-23,2013-04-23,,Le Mans,https://www.imdb.com/title/tt0067334/,movie,6.8,106,1971,"Action, Adventure, Drama, Sport",7853,1971-06-23,Lee H. Katzin
203,tt0095409,2013-04-23,2013-04-23,,Johnny Be Good,https://www.imdb.com/title/tt0095409/,movie,4.5,91,1988,"Comedy, Sport",5541,1988-03-25,Bud S. Smith
204,tt0104926,2013-04-23,2013-04-23,,Mr. Baseball,https://www.imdb.com/title/tt0104926/,movie,5.9,108,1992,"Comedy, Romance, Sport",9333,1992-10-02,Fred Schepisi
205,tt0109021,2013-04-23,2013-04-23,,8 Seconds,https://www.imdb.com/title/tt0109021/,movie,6.6,105,1994,"Biography, Drama, Sport, Western",4470,1994-02-25,John G. Avildsen
206,tt0112499,2013-04-23,2013-04-23,,The Big Green,https://www.imdb.com/title/tt0112499/,movie,5.6,100,1995,"Comedy, Family, Sport",8326,1995-09-29,Holly Goldberg Sloan
207,tt0120142,2013-04-23,2013-04-23,,The Sixth Man,https://www.imdb.com/title/tt0120142/,movie,5.7,107,1997,"Comedy, Drama, Fantasy, Romance, Sport",5072,1997-03-28,Randall Miller
208,tt0447987,2013-04-23,2013-04-23,,Go Figure,https://www.imdb.com/title/tt0447987/,tvMovie,5.9,88,2005,"Comedy, Drama, Family, Sport",3036,2005-06-10,Francine McDougall
209,tt0266971,2013-04-23,2013-04-23,,The Slaughter Rule,https://www.imdb.com/title/tt0266971/,movie,6.0,112,2002,"Drama, Sport",2201,2002-01-11,"Andrew J. Smith, Alex Smith"
210,tt0210075,2013-04-23,2013-04-23,,Girlfight,https://www.imdb.com/title/tt0210075/,movie,6.8,110,2000,"Drama, Sport",8914,2000-01-22,Karyn Kusama
211,tt0068315,2013-04-23,2013-04-23,,Brian's Song,https://www.imdb.com/title/tt0068315/,tvMovie,7.6,73,1971,"Biography, Drama, Sport",6561,1971-11-30,Buzz Kulik
212,tt0087866,2013-04-23,2013-04-23,,Oxford Blues,https://www.imdb.com/title/tt0087866/,movie,5.3,97,1984,"Comedy, Drama, Sport",2738,1984-08-24,Robert Boris
213,tt0092214,2013-04-23,2013-04-23,,Wildcats,https://www.imdb.com/title/tt0092214/,movie,6.0,106,1986,"Comedy, Sport",11018,1986-02-14,Michael Ritchie
214,tt0094824,2013-04-23,2013-04-23,,Caddyshack II,https://www.imdb.com/title/tt0094824/,movie,3.7,98,1988,"Comedy, Sport",13823,1988-07-22,Allan Arkush
215,tt0103747,2013-04-23,2013-04-23,,The Babe,https://www.imdb.com/title/tt0103747/,movie,5.9,115,1992,"Biography, Drama, Sport",8569,1992-04-17,Arthur Hiller
216,tt0104670,2013-04-23,2013-04-23,,Ladybugs,https://www.imdb.com/title/tt0104670/,movie,5.3,90,1992,"Comedy, Sport",8139,1992-03-27,Sidney J. Furie
217,tt0375104,2013-04-23,2013-04-23,,Bobby Jones: Stroke of Genius,https://www.imdb.com/title/tt0375104/,movie,6.7,120,2004,"Biography, Drama, Romance, Sport",3535,2004-04-30,Rowdy Herrington
218,tt0441007,2013-04-23,2013-04-23,,Gracie,https://www.imdb.com/title/tt0441007/,movie,6.2,95,2007,"Biography, Drama, Sport",3860,2007-03-12,Davis Guggenheim
219,tt0425055,2013-04-23,2013-04-23,,Game 6,https://www.imdb.com/title/tt0425055/,movie,5.9,87,2005,"Comedy, Drama, Sport",2373,2005-01-31,Michael Hoffman
220,tt0805559,2013-04-23,2013-04-23,,Jump In!,https://www.imdb.com/title/tt0805559/,tvMovie,5.4,85,2007,"Comedy, Drama, Family, Romance, Sport",6096,2007-01-12,Paul Hoen
221,tt0814130,2013-04-23,2013-04-23,,The Hammer,https://www.imdb.com/title/tt0814130/,movie,7.3,88,2007,"Comedy, Romance, Sport",5729,2007-04-26,Charles Herman-Wurmfeld
222,tt0119934,2013-04-23,2013-04-23,,Without Limits,https://www.imdb.com/title/tt0119934/,movie,7.2,117,1998,"Biography, Drama, Sport",6291,1998-09-11,Robert Towne
223,tt1034324,2013-04-23,2013-04-23,,The Mighty Macs,https://www.imdb.com/title/tt1034324/,movie,6.5,99,2009,"Drama, Sport",1278,2009-10-17,Tim Chambers
224,tt2494326,2013-04-23,2013-04-23,,Dynamo,https://www.imdb.com/title/tt2494326/,movie,,,,"Drama, Sport",,,
225,tt1540128,2013-04-23,2013-04-23,,Playing for Keeps,https://www.imdb.com/title/tt1540128/,movie,5.7,105,2012,"Comedy, Romance, Sport",27317,2012-12-05,Gabriele Muccino
226,tt0116483,2013-04-23,2013-04-23,,Happy Gilmore,https://www.imdb.com/title/tt0116483/,movie,7.0,92,1996,"Comedy, Sport",180089,1996-02-07,Dennis Dugan
227,tt1125849,2013-04-23,2013-04-23,,The Wrestler,https://www.imdb.com/title/tt1125849/,movie,7.9,109,2008,"Drama, Sport",276663,2008-09-05,Darren Aronofsky
228,tt0286499,2013-04-23,2013-04-23,,Bend It Like Beckham,https://www.imdb.com/title/tt0286499/,movie,6.7,112,2002,"Comedy, Drama, Romance, Sport",99002,2002-04-11,Gurinder Chadha
229,tt0116695,2013-04-23,2013-04-23,,Jerry Maguire,https://www.imdb.com/title/tt0116695/,movie,7.3,139,1996,"Comedy, Drama, Romance, Sport",221607,1996-12-06,Cameron Crowe
230,tt2051894,2013-04-23,2013-04-23,,Home Run,https://www.imdb.com/title/tt2051894/,movie,6.0,113,2013,"Drama, Sport",2740,2013-04-19,David Boyd
231,tt2051850,2013-04-23,2013-04-23,,Counterpunch,https://www.imdb.com/title/tt2051850/,movie,5.1,97,2013,"Action, Biography, Drama, Sport",593,2013-01-11,Kenneth Castillo
232,tt1714833,2013-04-23,2013-04-23,,Drift,https://www.imdb.com/title/tt1714833/,movie,6.3,113,2013,"Biography, Drama, Sport",4441,2013-04-25,"Morgan O'Neill, Ben Nott"
233,tt1954352,2013-04-23,2013-04-23,,Crooked Arrows,https://www.imdb.com/title/tt1954352/,movie,6.0,105,2012,"Drama, Sport",1742,2012-05-18,Steve Rash
234,tt1341340,2013-04-23,2013-04-23,,A Warrior's Heart,https://www.imdb.com/title/tt1341340/,movie,5.5,86,2011,"Action, Drama, Family, Sport",2258,2011-05-13,Mike Sears
235,tt1777034,2013-04-23,2013-04-23,,United,https://www.imdb.com/title/tt1777034/,movie,7.5,94,2011,"Drama, History, Sport",9907,2011-04-24,James Strong
236,tt1937506,2013-04-23,2013-04-23,,The Philly Kid,https://www.imdb.com/title/tt1937506/,movie,5.7,90,2012,"Action, Drama, Sport",1977,2012-05-11,Jason Connery
237,tt1699147,2013-04-23,2013-04-23,,Seven Days in Utopia,https://www.imdb.com/title/tt1699147/,movie,6.1,100,2011,"Drama, Sport",2733,2011-09-02,Matthew Dean Russell
238,tt1700808,2013-04-23,2013-04-23,,Fast Girls,https://www.imdb.com/title/tt1700808/,movie,6.3,91,2012,"Drama, Sport",3051,2012-06-15,Regan Hall
239,tt1411276,2013-04-23,2013-04-23,,Ice Castles,https://www.imdb.com/title/tt1411276/,movie,6.3,95,2010,"Drama, Romance, Sport",2195,2010-02-09,Donald Wrye
240,tt0206113,2013-04-23,2013-04-23,,Madison,https://www.imdb.com/title/tt0206113/,movie,6.5,94,2001,"Drama, Sport",1145,2001-01-23,William Bindley
241,tt0787470,2013-04-23,2013-04-23,,Balls Out: Gary the Tennis Coach,https://www.imdb.com/title/tt0787470/,movie,5.5,92,2009,"Comedy, Sport",9141,2009-01-13,Danny Leiner
242,tt1636844,2013-04-23,2013-04-23,,Will,https://www.imdb.com/title/tt1636844/,movie,6.9,102,2011,"Drama, Family, Sport",2977,2011-11-04,Ellen Perry
243,tt0399104,2013-04-23,2013-04-23,,Going to the Mat,https://www.imdb.com/title/tt0399104/,tvMovie,7.1,120,2004,"Drama, Family, Sport",1175,2004-03-19,Stuart Gillard
244,tt2005153,2013-04-23,2013-04-23,,Backwards,https://www.imdb.com/title/tt2005153/,movie,5.5,89,2012,"Romance, Sport",658,2012-09-21,Ben Hickernell
245,tt1172998,2013-04-23,2013-04-23,,Hurricane Season,https://www.imdb.com/title/tt1172998/,movie,6.7,102,2009,"Drama, Sport",2511,2009-12-08,Tim Story
246,tt1242545,2013-04-23,2013-04-23,,Looking for Eric,https://www.imdb.com/title/tt1242545/,movie,7.2,116,2009,"Comedy, Drama, Fantasy, Sport",14805,2009-05-18,Ken Loach
247,tt1130964,2013-04-23,2013-04-23,,The 5th Quarter,https://www.imdb.com/title/tt1130964/,movie,5.7,90,2010,"Biography, Drama, Sport",1375,2010-04-08,Rick Bieber
248,tt1562849,2013-04-23,2013-04-23,,Division III: Football's Finest,https://www.imdb.com/title/tt1562849/,movie,5.6,98,2011,"Comedy, Romance, Sport",1424,2011-10-14,Marshall Cook
249,tt1228953,2013-04-23,2013-04-23,,Big Fan,https://www.imdb.com/title/tt1228953/,movie,6.7,88,2009,"Comedy, Crime, Drama, Sport",8590,2009-01-18,Robert Siegel
250,tt1131747,2013-04-23,2013-04-23,,Phantom Punch,https://www.imdb.com/title/tt1131747/,movie,5.6,104,2008,"Biography, Drama, Sport",696,2008-09-30,Robert Townsend
251,tt0090713,2013-04-23,2013-04-23,,The Best of Times,https://www.imdb.com/title/tt0090713/,movie,6.0,104,1986,"Comedy, Drama, Sport",6025,1986-01-31,Roger Spottiswoode
252,tt0102517,2013-04-23,2013-04-23,,Necessary Roughness,https://www.imdb.com/title/tt0102517/,movie,6.1,108,1991,"Comedy, Sport",9454,1991-09-25,Stan Dragoti
253,tt0111094,2013-04-23,2013-04-23,,The Scout,https://www.imdb.com/title/tt0111094/,movie,5.3,101,1994,"Comedy, Drama, Sport",5557,1994-09-30,Michael Ritchie
254,tt0475355,2013-04-23,2013-04-23,,Pride,https://www.imdb.com/title/tt0475355/,movie,5.9,104,2007,"Drama, Family, Sport",5919,2007-03-14,Sunu Gonera
255,tt0469429,2013-04-23,2013-04-23,,Her Best Move,https://www.imdb.com/title/tt0469429/,movie,5.7,101,2007,"Comedy, Family, Romance, Sport",2137,2007-03-31,Norm Hunter
256,tt1110626,2013-04-23,2013-04-23,,The Cutting Edge 3: Chasing the Dream,https://www.imdb.com/title/tt1110626/,tvMovie,6.4,91,2008,"Comedy, Drama, Romance, Sport",2609,2008-03-16,Stuart Gillard
257,tt0200809,2013-04-23,2013-04-23,,The Wonderful World of Disney: Life-Size,https://www.imdb.com/title/tt0200809/,tvEpisode,5.7,89,2000,"Action, Adventure, Comedy, Drama, Family, Fantasy, Musical",7752,2000-03-05,Mark Rosman
258,tt0087425,2013-04-23,2013-04-23,,Hot Dog... The Movie,https://www.imdb.com/title/tt0087425/,movie,4.9,96,1984,"Comedy, Romance, Sport",2752,1984-01-13,Peter Markle
259,tt0093648,2013-04-23,2013-04-23,,North Shore,https://www.imdb.com/title/tt0093648/,movie,6.5,96,1987,"Action, Drama, Romance, Sport",2077,1987-08-14,William Phelps
260,tt0116448,2013-04-23,2013-04-23,,The Great White Hype,https://www.imdb.com/title/tt0116448/,movie,5.4,91,1996,"Comedy, Sport",7989,1996-05-03,Reginald Hudlin
261,tt0354595,2013-04-23,2013-04-23,,The Game of Their Lives,https://www.imdb.com/title/tt0354595/,movie,6.2,101,2005,"Drama, History, Sport",2946,2005-04-22,David Anspaugh
262,tt0158409,2013-04-23,2013-04-23,,Futuresport,https://www.imdb.com/title/tt0158409/,tvMovie,4.2,91,1998,"Action, Sci-Fi, Sport, Thriller",2603,1998-10-01,Ernest R. Dickerson
263,tt0119114,2013-04-23,2013-04-23,,Fever Pitch,https://www.imdb.com/title/tt0119114/,movie,6.7,102,1997,"Comedy, Drama, Romance, Sport",9435,1997-04-04,David Evans
264,tt0072822,2013-04-23,2013-04-23,,"Cornbread, Earl and Me",https://www.imdb.com/title/tt0072822/,movie,6.9,95,1975,"Drama, Sport",680,1975-05-21,Joseph Manduke
265,tt0077716,2013-04-23,2013-04-23,,Ice Castles,https://www.imdb.com/title/tt0077716/,movie,6.5,108,1978,"Drama, Romance, Sport",2864,1978-12-31,Donald Wrye
266,tt0084690,2013-04-23,2013-04-23,,Six Pack,https://www.imdb.com/title/tt0084690/,movie,5.9,108,1982,"Comedy, Drama, Sport",2392,1982-07-05,Daniel Petrie
267,tt0116168,2013-04-23,2013-04-23,,Eddie,https://www.imdb.com/title/tt0116168/,movie,5.2,100,1996,"Comedy, Sport",8771,1996-05-31,Steve Rash
268,tt1087853,2013-04-23,2013-04-23,,Gutterballs,https://www.imdb.com/title/tt1087853/,movie,4.7,96,2008,"Comedy, Horror, Sport",2921,2008-01-18,Ryan Nicholson
269,tt0473074,2013-04-23,2013-04-23,,The Gymnast,https://www.imdb.com/title/tt0473074/,movie,6.4,96,2006,"Drama, Romance, Sport",1948,2006-01-15,Ned Farr
270,tt0069765,2013-04-23,2013-04-23,,Bang the Drum Slowly,https://www.imdb.com/title/tt0069765/,movie,7.0,96,1973,"Drama, Sport",4985,1973-08-26,John D. Hancock
271,tt0109067,2013-04-23,2013-04-23,,The Air Up There,https://www.imdb.com/title/tt0109067/,movie,5.5,107,1994,"Comedy, Family, Sport",8046,1994-01-07,Paul Michael Glaser
272,tt0247444,2013-04-23,2013-04-23,,Juwanna Mann,https://www.imdb.com/title/tt0247444/,movie,4.6,91,2002,"Comedy, Drama, Romance, Sport",5826,2002-06-18,Jesse Vaughan
273,tt0473024,2013-04-23,2013-04-23,,Crossover,https://www.imdb.com/title/tt0473024/,movie,2.1,95,2006,"Action, Sport",8881,2006-07-22,Preston A. Whitmore II
274,tt0265591,2013-04-23,2013-04-23,,Pumpkin,https://www.imdb.com/title/tt0265591/,movie,6.2,113,2002,"Comedy, Drama, Romance, Sport",8090,2002-01-14,"Adam Larson Broder, Anthony Abrams"
275,tt0222850,2013-04-23,2013-04-23,,The Broken Hearts Club: A Romantic Comedy,https://www.imdb.com/title/tt0222850/,movie,7.0,94,2000,"Comedy, Drama, Romance, Sport",6734,2000-01-29,Greg Berlanti
276,tt0109450,2013-04-23,2013-04-23,,Cobb,https://www.imdb.com/title/tt0109450/,movie,6.5,128,1994,"Biography, Drama, Sport",6642,1994-12-02,Ron Shelton
277,tt0074207,2013-04-23,2013-04-23,,The Bingo Long Traveling All-Stars & Motor Kings,https://www.imdb.com/title/tt0074207/,movie,6.9,110,1976,"Comedy, Sport",1446,1976-07-16,John Badham
278,tt0077235,2013-04-23,2013-04-23,,Big Wednesday,https://www.imdb.com/title/tt0077235/,movie,7.3,120,1978,"Drama, Sport",5511,1978-05-26,John Milius
279,tt0104107,2013-04-23,2013-04-23,,Diggstown,https://www.imdb.com/title/tt0104107/,movie,7.0,98,1992,"Drama, Sport",6446,1992-08-14,Michael Ritchie
280,tt0116165,2013-04-23,2013-04-23,,Ed,https://www.imdb.com/title/tt0116165/,movie,2.6,94,1996,"Comedy, Family, Sport",7868,1996-03-15,Bill Couturié
281,tt2305700,2013-04-23,2013-04-23,,London 2012 Olympic Opening Ceremony: Isles of Wonder,https://www.imdb.com/title/tt2305700/,tvSpecial,8.3,352,2012,Sport,2593,2012-07-27,Danny Boyle
282,tt0238660,2013-04-23,2013-04-23,,There's Only One Jimmy Grimble,https://www.imdb.com/title/tt0238660/,movie,6.6,106,2000,"Comedy, Drama, Sport",3385,2000-08-25,John Hay
283,tt0119937,2013-04-23,2013-04-23,,Prefontaine,https://www.imdb.com/title/tt0119937/,movie,6.8,106,1997,"Biography, Drama, Romance, Sport",6498,1997-01-24,Steve James
284,tt0088707,2013-04-23,2013-04-23,,American Flyers,https://www.imdb.com/title/tt0088707/,movie,6.4,113,1985,"Drama, Sport",5191,1985-08-16,John Badham
285,tt0103035,2013-04-23,2013-04-23,,Taking Care of Business,https://www.imdb.com/title/tt0103035/,movie,6.4,108,1990,Comedy,7240,1990-08-17,Arthur Hiller
286,tt0449018,2013-04-23,2013-04-23,,The Final Season,https://www.imdb.com/title/tt0449018/,movie,6.7,119,2007,"Drama, Sport",2320,2007-10-12,David Mickey Evans
287,tt0337879,2013-04-23,2013-04-23,,Blackball,https://www.imdb.com/title/tt0337879/,movie,5.5,96,2003,"Comedy, Drama, Sport",3818,2003-09-05,Mel Smith
288,tt0263734,2013-04-23,2013-04-23,,Men with Brooms,https://www.imdb.com/title/tt0263734/,movie,5.8,102,2002,"Comedy, Drama, Romance, Sport",4064,2002-03-08,Paul Gross
289,tt0110255,2013-04-23,2013-04-23,,Kickboxer 4: The Aggressor,https://www.imdb.com/title/tt0110255/,movie,4.2,90,1994,"Action, Sport",2952,1994-03-03,Albert Pyun
290,tt0117450,2013-04-23,2013-04-23,,Rebound: The Legend of Earl 'The Goat' Manigault,https://www.imdb.com/title/tt0117450/,tvMovie,7.8,120,1996,"Biography, Drama, Sport",2673,1996-11-23,Eriq La Salle
291,tt0094764,2013-04-23,2013-04-23,,The Blood of Heroes,https://www.imdb.com/title/tt0094764/,movie,6.5,90,1989,"Action, Sci-Fi, Sport",5668,1989-09-13,David Webb Peoples
